,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius,temperature_in_celsius
year,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 TUR,11.216666666666667,12.208333333333334,11.324999999999998,10.341666666666667,10.725000000000001,12.458333333333334,10.100000000000001,11.041666666666666,11.016666666666667,11.691666666666665,10.958333333333334,10.133333333333335,10.625,10.700000000000001,10.716666666666667,10.1,10.991666666666669,11.141666666666667,11.658333333333333,10.766666666666666,11.566666666666665,10.425,10.591666666666665,10.891666666666666,10.841666666666669,11.233333333333334,10.65,10.549999999999999,11.066666666666665,11.0,10.774999999999999,9.583333333333334,10.383333333333335,11.708333333333334,11.15,11.4,10.549999999999999,11.875,12.116666666666667,11.308333333333332,12.291666666666666,11.25,11.325000000000001,11.316666666666668,11.441666666666665,11.449999999999998,11.783333333333333,11.716666666666667,11.799999999999999,13.149999999999999,11.024999999999999,11.975,11.883333333333333,12.475000000000001,11.733333333333333,12.133333333333333,11.883333333333333,13.133333333333333,12.450000000000001,12.666666666666666
 TUV,27.991666666666664,28.03333333333333,28.075,27.883333333333336,27.68333333333334,27.966666666666665,27.65833333333333,27.941666666666663,28.191666666666666,27.833333333333332,27.658333333333335,27.95833333333334,27.991666666666664,27.766666666666662,27.858333333333334,27.891666666666666,27.999999999999996,27.950000000000003,28.100000000000005,28.05,28.150000000000002,28.125,28.016666666666666,27.95,28.149999999999995,28.166666666666668,27.925,28.04166666666667,27.950000000000003,28.41666666666667,28.449999999999992,28.175,28.024999999999995,28.316666666666666,28.341666666666665,28.258333333333336,28.400000000000002,28.375,28.391666666666666,28.508333333333336,28.608333333333334,28.7,28.450000000000003,28.5,28.674999999999997,28.450000000000003,28.733333333333334,28.408333333333335,28.40833333333333,28.666666666666668,28.358333333333334,28.3,28.341666666666665,28.299999999999997,28.374999999999996,28.58333333333334,28.516666666666666,28.483333333333338,28.575000000000003,28.683333333333337
 TZA,22.533333333333335,22.10833333333333,21.95833333333334,21.974999999999998,21.966666666666665,22.441666666666666,22.21666666666667,21.791666666666668,22.541666666666668,22.33333333333333,21.891666666666666,22.299999999999997,22.458333333333332,22.099999999999998,22.133333333333336,22.291666666666668,22.424999999999997,22.25833333333333,22.258333333333336,22.36666666666667,22.325,22.349999999999998,22.941666666666663,22.266666666666666,22.166666666666668,22.275000000000002,22.875,22.75833333333333,22.150000000000002,22.616666666666674,22.566666666666666,22.641666666666666,22.46666666666667,22.683333333333337,22.900000000000002,22.666666666666668,22.849999999999998,23.016666666666666,22.74166666666667,22.75,22.825,23.016666666666666,23.23333333333333,22.741666666666664,23.083333333333332,22.75833333333333,22.75833333333333,22.55,22.95,23.149999999999995,22.724999999999998,22.708333333333332,22.88333333333333,22.816666666666666,22.96666666666667,23.125,23.200000000000003,22.8,23.208333333333332,23.03333333333333
 UGA,22.416666666666668,22.2,22.283333333333335,22.216666666666665,22.358333333333334,22.499999999999996,22.216666666666665,21.916666666666668,22.54166666666666,22.558333333333334,22.208333333333332,22.600000000000005,22.791666666666668,22.383333333333336,22.383333333333336,22.624999999999996,22.65833333333333,22.59166666666667,22.650000000000002,22.816666666666666,22.89166666666667,22.858333333333334,23.150000000000002,22.849999999999998,22.64166666666667,22.849999999999998,23.299999999999997,23.016666666666666,22.416666666666668,22.974999999999998,22.849999999999994,22.799999999999997,22.891666666666666,22.8,23.175,22.90833333333333,23.0,23.10833333333333,23.025000000000002,23.308333333333334,23.48333333333333,23.825,23.733333333333334,23.741666666666664,23.75,23.575000000000003,23.658333333333335,23.583333333333332,24.125,23.90833333333333,23.466666666666665,23.066666666666666,23.224999999999998,23.13333333333333,23.16666666666666,23.474999999999998,23.383333333333336,23.166666666666668,23.5,23.450000000000003
 UKR,8.65,8.383333333333335,7.508333333333334,7.516666666666667,7.199999999999999,9.475,8.525,8.266666666666667,7.05,8.333333333333334,8.466666666666667,8.549999999999999,8.083333333333332,8.658333333333335,9.616666666666667,6.900000000000001,8.183333333333334,7.508333333333334,8.483333333333333,7.1833333333333345,8.975,8.391666666666666,9.175,8.15,6.858333333333333,8.2,6.566666666666666,8.083333333333334,9.666666666666666,9.424999999999999,8.524999999999999,8.583333333333334,7.900000000000001,9.0,8.841666666666667,7.733333333333334,7.7250000000000005,8.591666666666667,9.583333333333332,9.491666666666669,8.991666666666667,9.475,8.29166666666667,8.925,9.008333333333335,8.633333333333335,10.158333333333333,9.725,9.641666666666667,9.391666666666666,9.041666666666666,9.5,9.741666666666667,9.716666666666667,10.35,9.741666666666665,9.816666666666666,9.841666666666667,10.65,10.866666666666665
 URY,17.875,17.175,17.599999999999998,16.625000000000004,17.741666666666667,16.958333333333332,17.64166666666667,17.508333333333333,17.675,17.516666666666666,17.275,17.60833333333333,17.341666666666665,17.35,17.633333333333333,17.116666666666667,18.075,17.49166666666667,17.549999999999997,18.275000000000002,17.849999999999998,18.008333333333333,17.45,17.241666666666667,17.958333333333336,18.083333333333336,17.84166666666667,16.933333333333334,18.016666666666666,17.64166666666667,17.933333333333334,17.508333333333333,17.64166666666667,18.125,17.533333333333328,17.766666666666666,18.275000000000002,17.458333333333332,17.508333333333333,17.65,18.433333333333334,18.008333333333333,17.483333333333334,17.974999999999998,17.95,18.23333333333333,17.333333333333332,18.308333333333334,17.966666666666665,17.90833333333333,17.73333333333333,18.400000000000002,17.724999999999998,18.308333333333337,18.333333333333332,17.599999999999998,18.7,18.2,18.033333333333328,18.008333333333336
 USA,6.4750000000000005,6.891666666666667,7.041666666666667,6.283333333333331,6.483333333333333,6.291666666666668,6.858333333333333,6.475000000000001,6.758333333333334,6.650000000000001,6.233333333333333,6.241666666666667,6.816666666666666,6.641666666666667,6.241666666666667,6.583333333333332,7.249999999999999,6.883333333333334,6.625,7.083333333333332,7.791666666666667,6.416666666666668,6.899999999999999,6.708333333333333,6.516666666666668,7.458333333333336,7.641666666666668,7.283333333333334,6.833333333333335,7.399999999999999,7.5,7.033333333333332,7.058333333333333,7.300000000000002,7.416666666666667,6.666666666666667,7.008333333333334,8.025,7.216666666666666,7.441666666666667,7.566666666666666,7.7250000000000005,7.650000000000001,7.633333333333334,7.841666666666666,7.883333333333334,7.791666666666667,6.908333333333334,7.083333333333333,7.5249999999999995,7.4750000000000005,8.0,7.275000000000001,7.733333333333333,8.408333333333333,8.958333333333334,8.416666666666668,8.141666666666667,8.083333333333332,8.108333333333333
 UZB,13.016666666666666,12.475000000000001,13.083333333333334,11.366666666666667,12.508333333333333,12.966666666666667,12.316666666666665,12.291666666666666,10.775,12.625,13.083333333333336,10.58333333333333,12.4,11.575000000000001,12.674999999999999,11.658333333333333,12.691666666666665,12.325000000000001,13.008333333333331,12.441666666666668,13.15,11.991666666666665,13.699999999999998,11.683333333333335,12.575000000000001,12.750000000000002,12.508333333333335,13.233333333333333,12.699999999999998,13.158333333333337,12.775,12.316666666666665,11.766666666666667,12.133333333333335,13.683333333333332,12.124999999999998,13.266666666666666,12.841666666666667,13.774999999999999,13.675000000000002,13.650000000000004,13.65,12.883333333333333,14.291666666666666,13.825000000000001,13.549999999999997,13.758333333333335,13.100000000000001,13.391666666666664,14.1,12.84166666666667,12.866666666666667,14.166666666666666,12.591666666666669,13.941666666666665,14.308333333333335,13.616666666666665,13.450000000000003,14.200000000000001,13.566666666666665
 VCT,26.683333333333337,26.608333333333338,26.808333333333334,26.433333333333334,26.516666666666666,26.683333333333334,26.41666666666666,26.46666666666667,27.108333333333338,26.766666666666666,26.25,26.549999999999997,26.900000000000002,26.441666666666666,26.508333333333336,26.383333333333336,26.825000000000003,26.958333333333332,27.124999999999996,27.24166666666667,27.291666666666668,27.00833333333333,27.28333333333333,26.78333333333333,26.566666666666666,26.75,27.599999999999998,27.308333333333334,26.858333333333334,27.274999999999995,27.166666666666668,27.00833333333333,27.308333333333326,26.933333333333337,27.325,27.083333333333332,27.275000000000002,27.849999999999998,27.333333333333332,27.025000000000002,27.383333333333336,27.46666666666667,27.558333333333334,27.358333333333334,27.708333333333332,27.50833333333333,27.283333333333342,27.183333333333326,27.549999999999997,27.858333333333334,27.508333333333336,27.40833333333333,27.558333333333337,27.51666666666667,27.758333333333336,27.733333333333334,27.566666666666666,27.216666666666665,27.50833333333333,27.583333333333332
 VEN,25.424999999999997,25.358333333333334,25.458333333333332,25.366666666666664,25.308333333333337,25.491666666666664,25.049999999999997,25.141666666666666,25.733333333333334,25.34166666666667,24.79166666666667,25.28333333333333,25.583333333333332,25.03333333333333,25.016666666666666,24.941666666666663,25.499999999999996,25.466666666666665,25.608333333333334,25.7,25.483333333333334,25.375000000000004,25.816666666666666,25.158333333333335,24.941666666666666,25.191666666666666,25.991666666666664,25.55,25.04166666666667,25.549999999999997,25.45833333333333,25.383333333333336,25.383333333333336,25.325,25.758333333333336,25.566666666666666,25.758333333333336,26.26666666666667,25.46666666666667,25.400000000000002,25.933333333333334,25.924999999999997,26.241666666666664,25.866666666666664,26.024999999999995,25.91666666666667,25.858333333333334,25.75833333333333,26.141666666666666,26.316666666666666,25.833333333333332,25.733333333333334,25.908333333333335,26.0,26.41666666666667,26.45833333333334,26.00833333333333,25.674999999999997,25.991666666666664,25.999999999999996
 VNM,24.150000000000002,23.88333333333333,24.008333333333336,24.008333333333336,24.125,24.5,23.78333333333333,24.05,24.23333333333333,23.999999999999996,23.591666666666665,24.125,24.408333333333335,23.808333333333334,24.083333333333332,23.825000000000003,24.158333333333335,24.25,24.541666666666668,24.51666666666667,24.14166666666667,24.09166666666667,24.216666666666665,23.916666666666668,23.983333333333334,24.108333333333334,24.775000000000002,24.391666666666666,24.400000000000006,24.691666666666666,24.733333333333334,24.34166666666667,24.416666666666668,24.633333333333336,24.375,24.15833333333333,24.583333333333332,25.266666666666666,24.41666666666667,24.325,24.541666666666668,24.66666666666666,24.733333333333334,24.441666666666666,24.63333333333333,24.75833333333333,24.441666666666666,23.991666666666664,24.61666666666667,24.900000000000002,23.966666666666665,24.75,24.541666666666668,24.741666666666664,25.116666666666664,25.025000000000002,24.650000000000002,24.63333333333333,25.249999999999996,25.049999999999997
 VUT,23.549999999999997,23.59166666666667,23.400000000000006,23.78333333333333,22.966666666666665,23.141666666666666,23.549999999999997,23.13333333333333,23.41666666666667,23.825,23.46666666666667,23.400000000000002,24.174999999999997,23.63333333333333,23.75,23.70833333333334,23.55,23.616666666666664,23.65833333333333,23.849999999999998,23.883333333333336,23.73333333333333,23.924999999999997,23.89166666666667,23.849999999999998,23.849999999999998,23.841666666666665,24.266666666666666,23.86666666666667,23.991666666666664,23.74166666666666,23.624999999999996,23.541666666666668,23.49166666666667,24.266666666666666,24.175,23.766666666666666,24.724999999999998,24.33333333333333,24.15833333333333,24.03333333333333,24.075,24.0,24.158333333333335,24.108333333333338,23.916666666666668,24.225000000000005,24.049999999999997,24.125000000000004,24.50833333333333,23.991666666666664,23.791666666666668,23.783333333333335,23.808333333333334,23.841666666666665,24.308333333333334,24.25,23.933333333333337,23.933333333333334,24.266666666666666
 WSM,26.925,26.850000000000005,26.908333333333335,26.783333333333335,26.5,26.833333333333332,26.575,26.78333333333333,26.908333333333335,26.850000000000005,26.40833333333333,26.70833333333334,26.883333333333326,26.391666666666666,26.63333333333333,26.558333333333337,26.825000000000003,26.749999999999996,26.98333333333333,26.983333333333334,26.808333333333334,26.90833333333333,27.0,26.900000000000002,26.941666666666666,26.89166666666667,26.775000000000002,27.075,26.75,27.25,27.25833333333333,27.241666666666664,27.058333333333337,27.141666666666666,27.46666666666667,27.649999999999995,27.5,27.625,27.45833333333334,27.65833333333333,28.166666666666668,28.149999999999995,27.724999999999998,27.608333333333334,27.866666666666664,27.558333333333337,27.925,27.650000000000002,27.59166666666667,27.691666666666663,27.28333333333333,27.366666666666664,27.633333333333336,27.458333333333332,27.38333333333333,27.86666666666667,27.691666666666666,27.566666666666663,27.791666666666668,27.750000000000004
 YEM,23.05,23.008333333333336,23.150000000000006,22.783333333333335,23.099999999999998,23.25,22.933333333333337,22.899999999999995,23.450000000000003,23.325,22.79166666666666,23.075000000000003,23.29166666666667,23.025000000000002,23.099999999999998,23.233333333333334,23.34166666666667,23.208333333333332,23.275000000000002,23.474999999999998,23.29166666666667,23.291666666666668,23.2,22.958333333333332,23.24166666666667,23.233333333333334,23.541666666666668,23.474999999999998,23.058333333333334,23.608333333333334,23.350000000000005,23.150000000000002,23.35833333333333,23.399999999999995,23.483333333333334,23.416666666666668,23.46666666666667,23.991666666666664,23.550000000000008,23.48333333333333,23.59166666666667,23.683333333333334,23.816666666666666,23.60833333333333,23.599999999999998,23.658333333333335,23.750000000000004,23.34166666666667,23.858333333333334,23.883333333333336,23.649999999999995,23.61666666666667,23.575,23.674999999999997,24.03333333333333,23.74166666666667,23.858333333333334,23.583333333333332,24.025000000000002,23.675
 ZAF,17.549999999999997,17.708333333333332,17.508333333333336,17.3,17.408333333333335,17.783333333333335,17.23333333333333,17.041666666666668,17.716666666666665,17.675,17.3,17.65,17.625,17.183333333333334,17.166666666666664,16.96666666666667,17.675,17.458333333333332,17.85833333333333,17.658333333333335,17.166666666666668,17.766666666666666,18.283333333333335,18.116666666666667,18.183333333333334,18.141666666666666,18.208333333333332,17.71666666666667,17.525,17.78333333333333,17.816666666666666,18.366666666666667,18.316666666666663,17.633333333333336,17.958333333333332,17.36666666666667,17.75,18.208333333333332,18.566666666666666,17.60833333333333,17.85833333333333,17.908333333333335,18.291666666666664,18.55,18.525,18.033333333333335,18.341666666666665,18.441666666666666,18.374999999999996,18.641666666666666,17.95,18.158333333333335,18.275000000000002,18.46666666666667,18.916666666666668,19.03333333333333,18.583333333333332,18.71666666666667,19.325,18.533333333333335
 ZMB,21.525000000000002,21.241666666666664,20.966666666666665,21.23333333333333,21.083333333333332,21.65833333333333,21.374999999999996,21.458333333333332,21.708333333333332,21.833333333333332,21.38333333333333,21.5,21.7,21.025000000000002,21.324999999999996,21.133333333333333,21.84166666666667,21.375,21.558333333333334,21.49166666666667,21.36666666666667,21.71666666666667,22.491666666666664,21.891666666666666,21.674999999999997,21.483333333333334,22.483333333333334,21.941666666666666,21.666666666666668,22.183333333333337,21.850000000000005,22.5,21.875000000000004,22.191666666666666,22.716666666666665,22.28333333333333,22.383333333333336,22.641666666666666,21.933333333333337,22.0,22.225000000000005,22.425,22.53333333333333,22.316666666666666,23.233333333333334,22.10833333333333,22.2,22.008333333333336,22.258333333333336,22.65833333333333,21.991666666666664,22.100000000000005,21.941666666666666,21.983333333333334,22.416666666666668,22.566666666666666,22.224999999999998,22.00833333333333,22.441666666666674,22.075
